sample,B2M,CD274,CTLA4,HLA-A,HLA-B,HLA-C,PDCD1,PDCD1LG2,TAP1,TAPBP,canType
TCGA-V1-A9O9-01A-11R-A41O-07,13.2179,0.902,2.4327,10.1613,10.8694,10.0736,1.8656,1.1251,6.737,7.0424,PRAD
TCGA-V1-A9OA-01A-11R-A41O-07,11.4333,0.6781,0.7598,8.1893,8.6683,8.3167,0.5089,0.4732,4.9964,5.9617,PRAD
TCGA-V1-A9OF-01A-11R-A41O-07,12.2435,1.0317,0.281,8.4515,9.2993,8.8846,0.5041,0.6268,3.9749,6.1672,PRAD
TCGA-V1-A9OH-01A-11R-A41O-07,12.4002,0.4332,0.149,8.4839,8.9941,8.8992,0.3078,0.41,4.5669,5.6855,PRAD
TCGA-V1-A9OL-01A-11R-A41O-07,12.2544,0.925,1.0721,9.6363,9.674,10.2511,1.1485,0.5593,5.4403,6.6544,PRAD
TCGA-V1-A9OQ-01A-11R-A41O-07,12.0698,0.4619,0.4495,7.6075,8.2413,8.4219,0.6251,0.4168,4.1195,5.2094,PRAD
TCGA-V1-A9OT-01A-11R-A41O-07,10.0331,0.2095,0.3389,7.4325,7.8684,7.3849,0.441,0.2493,3.5044,5.7327,PRAD
TCGA-V1-A9OX-01A-11R-A41O-07,11.8992,0.7928,0.7585,8.4736,9.0059,9.4006,0.9142,0.3051,4.7473,6.3398,PRAD
TCGA-V1-A9OY-01A-11R-A41O-07,12.4729,0.7951,0.9777,9.6874,9.8747,9.2107,0.7674,0.5446,5.3353,6.2293,PRAD
TCGA-V1-A9Z7-01A-11R-A41O-07,11.7448,0.8977,0.7937,8.1341,8.9878,9.0685,0.3376,0.7359,4.1917,5.5417,PRAD
TCGA-V1-A9Z8-01A-11R-A41O-07,12.5064,0.4339,0.4364,8.8129,9.5607,9.0348,0.4335,0.8255,4.5864,6.3451,PRAD
TCGA-V1-A9Z9-01A-21R-A41O-07,12.3914,0.6579,0.4051,8.0442,9.1915,9.4643,0.3475,0.5595,4.7826,6.4834,PRAD
TCGA-V1-A9ZG-01A-11R-A41O-07,12.1214,0.7575,0.4742,8.6922,9.4924,9.1027,0.4106,0.866,4.3788,6.0574,PRAD
TCGA-V1-A9ZI-01A-11R-A41O-07,11.1182,0.2794,0.5344,7.8247,8.209,7.69,0.7497,0.4985,3.8314,5.7883,PRAD
TCGA-V1-A9ZK-01A-11R-A41O-07,12.6956,1.0673,0.4134,8.0923,8.6911,9.5115,0.3802,0.6052,4.6813,6.0993,PRAD
TCGA-V1-A9ZR-01A-11R-A41O-07,12.081,0.7241,0.6491,8.6762,9.8393,9.4205,0.5809,0.6921,4.7354,6.302,PRAD
TCGA-VN-A88I-01A-11R-A352-07,12.0552,0.8809,1.4806,9.0836,9.6878,9.8266,0.8756,1.0116,4.8205,6.2554,PRAD
TCGA-VN-A88K-01A-11R-A352-07,12.4916,0.6023,0.4942,9.0977,9.4441,9.9598,0.3093,0.4126,5.0328,5.687,PRAD
TCGA-VN-A88L-01A-11R-A352-07,12.1497,0.4623,0.6421,9.0274,8.8522,8.9195,0.5127,0.4496,4.5839,6.1405,PRAD
TCGA-VN-A88M-01A-11R-A352-07,10.9151,0.2669,0.4783,8.1811,8.0259,7.7573,0.5495,0.2067,3.6824,5.748,PRAD
TCGA-VN-A88N-01A-11R-A36G-07,11.7775,0.288,0.39,8.389,9.8783,10.0551,0.3903,0.3133,4.4821,5.9804,PRAD
TCGA-VN-A88O-01A-11R-A352-07,12.7599,1.3279,0.9449,9.0288,9.9185,9.3058,0.6631,0.4251,6.008,6.3778,PRAD
TCGA-VN-A88P-01A-11R-A352-07,11.8286,0.7154,0.7848,8.1918,9.6471,8.9601,0.7064,0.5568,4.5962,5.792,PRAD
TCGA-VN-A88Q-01A-11R-A352-07,11.7102,0.3906,0.7385,8.2185,8.6448,8.8056,0.3318,0.3624,4.6834,6.3699,PRAD
TCGA-VN-A88R-01A-11R-A36G-07,11.912,0.8528,0.3086,7.2353,9.1156,8.8349,0.233,0.5342,5.0696,5.5341,PRAD
TCGA-VN-A943-01A-11R-A41O-07,11.6868,1.7099,0.095,7.8804,8.5044,8.2029,0.1006,0.1516,4.5097,6.0566,PRAD
TCGA-VP-A872-01A-11R-A352-07,12.4031,0.6191,1.0493,9.242,10.4387,9.5062,0.6264,0.3303,5.0094,7.0616,PRAD
TCGA-VP-A875-01A-31R-A352-07,10.58,0.3945,0.3867,6.8924,7.3642,7.3029,0.1838,0.1622,4.241,5.6433,PRAD
TCGA-VP-A876-01A-11R-A352-07,11.1579,0.3078,0.3498,8.1254,8.9494,8.4589,0.5984,0.1687,4.5397,5.7404,PRAD
TCGA-VP-A878-01A-31R-A352-07,12.6727,0.9706,0.5178,8.7906,9.4827,9.593,0.6187,0.6077,5.0565,5.9821,PRAD
TCGA-VP-A879-01A-11R-A352-07,12.0233,0.377,0.227,8.7732,8.9035,8.8043,0.4016,0.3596,4.4836,6.235,PRAD
TCGA-VP-A87B-01A-11R-A352-07,10.7139,0.7007,0.3679,6.3906,7.1799,7.5662,0.1682,0.2521,3.4527,5.3244,PRAD
TCGA-VP-A87C-01A-11R-A352-07,14.16,1.8588,3.1115,11.0542,11.7436,10.9079,2.5911,1.6885,7.3485,6.8988,PRAD
TCGA-VP-A87D-01A-11R-A352-07,11.1004,0.5586,0.4417,7.8128,8.2109,8.1377,0.225,0.1606,4.4213,6.21,PRAD
TCGA-VP-A87E-01A-31R-A352-07,13.1072,1.4178,2.1963,10.0148,10.8897,9.8859,1.5772,1.0792,6.3344,6.3136,PRAD
TCGA-VP-A87H-01A-11R-A352-07,11.8858,1.0175,0.7943,6.9068,8.6838,8.1575,0.5544,0.2457,5.0623,5.9915,PRAD
TCGA-VP-A87J-01A-11R-A352-07,13.1906,0.2225,0.7964,10.1262,10.9868,11.1105,0.2081,0.2264,6.5529,6.6743,PRAD
TCGA-VP-A87K-01A-11R-A352-07,11.6234,0.8652,0.662,8.8874,9.5135,9.5507,0.4298,0.3632,5.7548,6.4909,PRAD
TCGA-VP-AA1N-01A-31R-A41O-07,12.6495,0.7923,0.9676,8.0961,9.1959,8.837,0.8005,0.5717,4.9178,6.2169,PRAD
TCGA-WW-A8ZI-01A-11R-A37L-07,11.6128,0.726,0.4383,8.5157,8.6548,9.2373,0.4791,0.5132,4.794,5.9656,PRAD
TCGA-X4-A8KQ-01A-12R-A36G-07,11.3578,0.2283,0.5169,7.4392,8.3708,8.4552,0.9662,0.3818,4.6846,6.0758,PRAD
TCGA-X4-A8KS-01A-12R-A36G-07,10.6259,0.4988,0.5049,8.7403,9.2354,7.4912,0.143,0.2307,4.0336,5.529,PRAD
TCGA-XA-A8JR-01A-11R-A36G-07,12.7217,0.7608,0.5748,9.0027,10.3521,10.4168,0.2606,0.5528,5.5908,6.2854,PRAD
TCGA-XJ-A83F-01A-11R-A352-07,11.3748,0.1202,0.1272,8.0325,7.9716,8.5668,0.0845,0.1927,3.5204,5.8932,PRAD
TCGA-XJ-A83G-01A-11R-A352-07,11.4091,0.3614,0.1277,8.0334,8.7268,8.8773,0.206,0.0542,4.2322,5.7714,PRAD
TCGA-XJ-A83H-01A-11R-A352-07,11.8881,0.5611,0.6749,8.0187,9.1974,8.8502,0.5097,0.467,4.8697,5.9204,PRAD
TCGA-XJ-A9DI-01A-11R-A37L-07,13.0158,1.5601,1.4778,9.75,10.5552,9.7973,1.5582,0.5662,5.9397,6.9891,PRAD
TCGA-XJ-A9DK-01A-11R-A37L-07,12.3447,0.9474,0.845,8.811,9.2205,8.9083,0.6762,0.6053,4.9928,6.2329,PRAD
TCGA-XJ-A9DQ-01A-11R-A37L-07,11.8391,0.6636,0.3057,8.4924,9.1282,9.2251,0.4581,0.375,4.3879,6.1634,PRAD
TCGA-XJ-A9DX-01A-11R-A37L-07,11.0612,1.2885,0.4265,7.0334,7.7758,8.1129,0.348,0.2433,4.2631,5.4572,PRAD
TCGA-XK-AAIR-01A-11R-A41O-07,12.84,0.9174,0.5941,8.4346,10.1795,9.3176,0.6465,0.5121,5.0085,6.0919,PRAD
TCGA-XK-AAIV-01A-11R-A41O-07,13.0532,1.6163,2.703,9.4299,10.3328,9.8186,1.6095,1.8966,6.015,6.9816,PRAD
TCGA-XK-AAIW-01A-11R-A41O-07,11.181,0.5912,0.9314,7.4131,8.3809,6.8056,2.245,0.6623,4.3904,5.3671,PRAD
TCGA-XK-AAJ3-01A-11R-A41O-07,10.902,0.9415,0.5981,6.8301,7.8548,9.054,0.2122,0.1805,4.5962,5.9643,PRAD
TCGA-XK-AAJA-01A-11R-A41O-07,11.478,0.8643,0.7807,7.5495,8.8523,9.2866,0.397,0.2814,4.7321,6.2794,PRAD
TCGA-XK-AAJP-01A-11R-A41O-07,12.3274,0.7179,0.456,7.6234,9.2308,8.806,0.2146,0.4102,4.8103,5.6896,PRAD
TCGA-XK-AAJR-01A-11R-A41O-07,11.8499,0.6884,0.1998,7.7245,9.0472,8.8123,0.3921,0.4306,4.4786,6.2991,PRAD
TCGA-XK-AAJT-01A-11R-A41O-07,11.9632,0.9109,0.1982,8.8804,9.1934,9.1862,0.3218,0.4957,4.8416,6.1069,PRAD
TCGA-XK-AAJU-01A-11R-A41O-07,12.7867,0.8057,0.2947,9.8137,10.3147,9.4607,0.7764,0.5478,5.444,6.5975,PRAD
TCGA-XK-AAK1-01A-11R-A41O-07,12.1595,1.0331,0.4699,7.7458,9.2557,9.6447,0.5076,0.2855,4.6222,6.0818,PRAD
TCGA-XQ-A8TA-01A-11R-A36G-07,10.6594,0.2433,0.3418,6.4646,7.0907,7.8709,0.0781,0.1992,3.2362,4.8968,PRAD
TCGA-XQ-A8TB-01A-11R-A36G-07,11.8823,0.5451,0.808,7.0501,8.2143,7.756,0.5242,0.4158,4.78,5.8179,PRAD
TCGA-Y6-A8TL-01A-21R-A37L-07,12.1119,0.6689,0.6671,7.7538,8.5702,8.6679,0.6405,0.5694,4.6856,5.8301,PRAD
TCGA-Y6-A9XI-01A-11R-A41O-07,10.9968,0.4506,0.3927,7.2849,8.5551,8.5256,0.5784,0.2997,4.6768,6.0912,PRAD
TCGA-YJ-A8SW-01A-11R-A37L-07,11.138,1.1527,0.3749,6.1003,7.8065,8.0554,0.2448,0.4026,4.6887,5.6096,PRAD
TCGA-YL-A8HJ-01A-11R-A36G-07,12.1396,0.9751,0.9852,8.0364,9.1254,8.5052,1.0774,0.9776,4.9676,5.9421,PRAD
TCGA-YL-A8HK-01A-11R-A36G-07,12.0098,0.8437,1.5092,9.1457,9.3833,9.2235,1.1902,0.6227,5.3393,6.4709,PRAD
TCGA-YL-A8HL-01A-11R-A36G-07,11.645,0.1588,0.3705,8.7976,9.0038,9.0415,0.3242,0.2359,5.2551,6.6021,PRAD
TCGA-YL-A8HM-01A-11R-A36G-07,12.5842,0.8849,0.4833,8.6357,9.6768,9.3928,1.2029,0.7267,6.4172,5.9234,PRAD
TCGA-YL-A8HO-01A-11R-A36G-07,12.1614,1.1608,0.6547,8.8678,8.9938,8.0457,0.6544,1.1104,4.1293,5.5086,PRAD
TCGA-YL-A8S8-01A-11R-A37L-07,11.4333,0.905,0.7777,7.3871,9.0576,8.448,0.2648,0.4779,4.8765,5.6642,PRAD
TCGA-YL-A8S9-01A-11R-A37L-07,10.1951,0.2239,0.3863,5.0269,5.9402,6.3228,0.0816,0.0633,2.9008,4.9272,PRAD
TCGA-YL-A8SA-01A-21R-A37L-07,12.3568,0.5372,0.5502,9.8717,9.584,10.5875,0.4324,0.2611,5.3797,7.3413,PRAD
TCGA-YL-A8SB-01A-31R-A37L-07,11.8125,0.5723,0.2393,7.5461,8.1491,9.3133,0.4054,0.8392,3.9383,5.9667,PRAD
TCGA-YL-A8SC-01A-11R-A37L-07,13.2322,1.4389,1.5531,10.3052,10.7863,11.0188,1.3898,0.9304,7.0447,6.824,PRAD
TCGA-YL-A8SF-01A-11R-A37L-07,11.0186,0.4107,0.6437,7.9512,8.4447,7.9268,0.2403,0.4921,4.1489,5.4884,PRAD
TCGA-YL-A8SH-01B-11R-A37L-07,11.2721,0.4321,0.5679,7.8703,8.3815,8.9383,0.5179,0.3149,4.3176,5.6941,PRAD
TCGA-YL-A8SI-01A-11R-A41O-07,11.5089,1.0121,0.7561,7.7967,9.0271,8.2291,0.3134,0.7721,4.4344,6.0014,PRAD
TCGA-YL-A8SJ-01B-11R-A37L-07,11.1672,0.4698,0.5485,8.0276,7.8587,7.4903,0.1133,0.478,4.0068,6.0815,PRAD
TCGA-YL-A8SK-01B-21R-A37L-07,13.0469,1.1523,0.9291,9.6299,10.1986,9.287,0.8485,0.5822,5.6355,6.4202,PRAD
TCGA-YL-A8SL-01B-21R-A37L-07,10.6994,0.2181,0.459,7.1845,7.6777,7.2562,0.1977,0.1345,4.5651,6.4379,PRAD
TCGA-YL-A8SO-01B-31R-A37L-07,11.2091,0.6801,0.5567,7.9516,8.8718,8.6563,0.2211,0.286,4.3582,5.6791,PRAD
TCGA-YL-A8SP-01B-11R-A37L-07,10.7848,0.3522,0.2425,6.8749,7.6128,7.8982,0.0147,0.2952,3.1758,5.5591,PRAD
TCGA-YL-A8SQ-01B-11R-A37L-07,11.5222,1.1969,0.5373,8.1185,8.8563,8.7838,0.4535,0.8258,4.8593,5.9832,PRAD
TCGA-YL-A8SR-01B-11R-A37L-07,12.0974,1.0467,0.3618,8.3748,9.157,9.4782,0.2827,1.192,4.6445,5.6492,PRAD
TCGA-YL-A9WH-01A-11R-A37L-07,13.1723,0.4357,0.3678,7.4464,9.5062,8.5188,0.2593,0.3213,5.7822,6.5018,PRAD
TCGA-YL-A9WI-01A-11R-A37L-07,12.3034,0.4703,0.3293,6.8131,8.9555,9.2215,0.2856,0.3039,5.6725,6.1635,PRAD
TCGA-YL-A9WJ-01A-11R-A37L-07,12.212,0.9337,1.338,8.818,9.8802,9.3346,0.6575,0.7085,5.4837,6.5192,PRAD
TCGA-YL-A9WK-01A-11R-A37L-07,11.5644,0.9209,1.0817,7.6898,8.7757,8.7172,0.9971,0.8139,4.4446,5.7238,PRAD
TCGA-YL-A9WL-01A-11R-A41O-07,10.8197,0.1353,0.6245,8.5112,8.4561,9.0677,0.3645,0.1313,4.4569,6.2082,PRAD
TCGA-YL-A9WX-01A-21R-A41O-07,12.64,0.9947,1.1082,9.3972,9.8161,9.5091,1.0395,0.6543,5.3613,6.8259,PRAD
TCGA-YL-A9WY-01A-11R-A41O-07,13.0228,1.1494,2.0247,9.7441,10.401,9.7086,2.1553,1.3936,6.5094,6.7327,PRAD
TCGA-ZG-A8QW-01A-11R-A37L-07,13.0407,1.0181,1.362,9.0605,10.5234,10.6571,0.7021,0.6176,5.9838,6.5326,PRAD
TCGA-ZG-A8QX-01A-11R-A37L-07,11.9036,0.625,0.39,7.721,9.2945,9.0018,0.4144,0.2174,4.18,5.7205,PRAD
TCGA-ZG-A8QY-01A-11R-A37L-07,11.98,1.0764,0.39,7.6308,7.9461,8.7638,0.2196,0.5969,4.0874,5.2431,PRAD
TCGA-ZG-A8QZ-01A-11R-A37L-07,12.306,1.0437,1.1157,9.0888,9.3676,9.042,0.6701,0.5944,5.1999,6.0786,PRAD
TCGA-ZG-A9KY-01A-11R-A41O-07,12.8225,2.2047,1.561,8.1158,9.3466,9.2675,2.2745,0.9178,6.687,6.3668,PRAD
TCGA-ZG-A9L0-01A-11R-A41O-07,12.4699,1.0755,1.4574,8.7463,9.4487,9.4458,0.7994,0.8113,5.2407,5.9331,PRAD
TCGA-ZG-A9L1-01A-11R-A41O-07,10.2395,0.1493,0.1281,7.5109,7.4268,8.3826,0.1791,0.2929,3.9544,6.2204,PRAD
TCGA-ZG-A9L2-01A-31R-A41O-07,11.9622,0.7964,1.3129,9.1276,9.7229,9.6823,0.9547,0.8801,5.1491,5.8661,PRAD
TCGA-ZG-A9L4-01A-11R-A41O-07,12.0631,0.4882,0.76,8.6108,9.4403,9.5545,0.5876,0.7439,4.9968,5.9253,PRAD
TCGA-ZG-A9L5-01A-12R-A41O-07,11.4103,0.8568,1.1667,7.5721,7.8682,7.2437,0.3124,0.5623,3.6106,5.4281,PRAD
TCGA-ZG-A9L6-01A-11R-A41O-07,12.124,0.8235,0.2652,8.9688,8.9024,8.9876,0.3383,1.1168,4.5794,6.0248,PRAD
TCGA-ZG-A9L9-01A-11R-A41O-07,11.3734,0.5118,1.0686,8.7401,9.3319,9.0112,0.5012,0.4812,5.2933,6.1648,PRAD
TCGA-ZG-A9LB-01A-11R-A41O-07,10.7606,2.4718,0.7088,7.8549,8.2259,7.4981,0.4719,0.2968,3.6215,4.9705,PRAD
TCGA-ZG-A9LM-01A-11R-A41O-07,11.1446,0.4879,0.468,8.1121,8.2758,8.16,0.2524,0.5033,4.2393,5.5222,PRAD
TCGA-ZG-A9LN-01A-11R-A41O-07,13.3815,1.5119,2.3229,9.4606,10.88,10.7221,1.7851,1.0301,6.2144,6.5637,PRAD
TCGA-ZG-A9LS-01A-12R-A41O-07,12.864,1.1222,1.5902,9.6099,10.5513,9.6466,1.0091,0.8307,5.8061,6.602,PRAD
TCGA-ZG-A9LU-01A-11R-A41O-07,11.8503,1.0375,0.8325,9.1934,9.7766,9.2319,0.4654,0.3539,5.2303,6.371,PRAD
TCGA-ZG-A9LY-01A-11R-A41O-07,12.0023,0.5469,0.2944,8.6977,9.3163,9.3053,0.6565,0.3059,4.6133,5.9919,PRAD
TCGA-ZG-A9LZ-01A-11R-A41O-07,12.3961,0.7588,0.8174,9.0504,9.4705,9.7278,0.2725,0.5599,6.0166,6.5899,PRAD
TCGA-ZG-A9M4-01A-11R-A41O-07,12.1154,1.8076,1.8016,8.8035,9.474,9.324,1.9997,0.8696,5.2507,6.6292,PRAD
TCGA-ZG-A9MC-01A-31R-A41O-07,13.1494,2.1751,2.3235,10.3118,10.7668,9.239,1.3879,1.4092,6.447,7.0699,PRAD
TCGA-ZG-A9N3-01A-11R-A41O-07,11.6956,0.6748,1.0722,9.3609,9.4673,8.8663,0.9246,0.4394,6.0469,6.2643,PRAD
TCGA-ZG-A9ND-01A-11R-A41O-07,11.7164,0.6824,0.1434,8.0139,9.4983,9.3107,0.3535,0.225,4.515,5.4902,PRAD
TCGA-ZG-A9NI-01A-11R-A41O-07,11.2236,0.4473,0.3187,8.123,8.7708,7.9911,0.1865,0.4959,4.5029,5.693,PRAD
TCGA-AF-2687-01A-02R-1736-07,13.1554,2.1687,1.9364,11.1393,11.1503,10.3968,1.0675,2.1,7.6939,6.415,READ
TCGA-AF-2690-01A-02R-1736-07,13.2402,2.1635,2.1014,9.7406,10.4959,10.0907,1.5049,2.2395,5.9707,5.1631,READ
TCGA-AF-2691-01A-01R-0821-07,12.8807,1.2845,1.3276,10.2006,11.2787,10.4169,1.1832,0.9631,6.9224,6.4046,READ
TCGA-AF-2692-01A-01R-0821-07,12.0648,1.2529,2.0981,9.0089,9.7355,8.9268,0.3049,0.6968,5.3411,5.6984,READ
TCGA-AF-2693-01A-02R-1736-07,12.9082,1.546,1.115,10.4999,10.4498,9.8419,0.5631,0.8228,6.7536,6.3306,READ
TCGA-AF-3400-01A-01R-0821-07,14.024,3.0628,1.6023,10.7902,11.0761,10.5997,0.6548,2.8488,6.6671,6.3529,READ
TCGA-AF-3911-01A-01R-1736-07,12.5008,0.966,1.0365,10.6039,11.266,10.5559,0.3641,0.9041,7.0225,6.0093,READ
TCGA-AF-3913-01A-02R-1119-07,11.0373,0.7646,0.5361,9.1986,9.3061,9.0036,0.4392,0.316,5.8257,6.4036,READ
TCGA-AF-4110-01A-02R-1736-07,13.0722,1.5275,1.0557,10.3847,10.6123,9.873,0.9718,0.9424,6.2879,5.5506,READ
TCGA-AF-5654-01A-01R-1660-07,11.6064,2.1362,0.8776,9.0571,7.7829,8.5662,0.4343,0.2634,5.3363,5.4576,READ
TCGA-AF-6136-01A-11R-1830-07,12.4676,1.0371,0.6566,9.8902,9.9444,9.6719,0.4388,0.468,5.8067,5.966,READ
TCGA-AF-6655-01A-11R-1830-07,12.8599,1.6306,1.5145,10.1241,10.8174,9.9662,1.0993,1.3105,6.4519,6.1277,READ
TCGA-AF-6672-01A-11R-1830-07,11.8303,0.755,1.8568,9.9025,10.1684,9.7506,0.6827,0.4228,5.0233,5.6041,READ
TCGA-AF-A56K-01A-32R-A39D-07,11.6965,0.8871,2.2431,9.679,9.9691,8.1533,1.1603,0.9174,5.9367,6.0429,READ
TCGA-AF-A56L-01A-31R-A39D-07,11.4103,0.9293,1.1526,9.9885,10.0244,9.4861,0.5313,0.5168,6.2082,6.297,READ
TCGA-AF-A56N-01A-12R-A39D-07,11.9198,1.0951,1.2102,9.8688,9.6529,8.7136,0.6145,0.5667,5.5296,6.7121,READ
TCGA-AG-3574-01A-01R-0821-07,11.4312,0.5224,0.8008,8.0563,8.2676,8.1789,0.5943,0.4171,4.2758,5.4428,READ
TCGA-AG-3575-01A-01R-0821-07,14.658,2.8849,1.7696,10.3718,11.286,10.1932,1.3322,2.5942,6.9732,5.8485,READ
TCGA-AG-3578-01A-01R-0821-07,11.8071,1.0949,1.3582,9.3332,9.7848,9.5053,1.0918,0.7196,5.5346,6.6506,READ
TCGA-AG-3580-01A-01R-0821-07,12.974,1.8749,2.0411,10.7075,10.6317,9.8554,1.0851,0.6661,7.039,6.4013,READ
TCGA-AG-3581-01A-01R-0821-07,12.4357,0.9579,1.0627,10.1548,9.9905,9.1945,0.6232,0.5624,5.7358,6.5062,READ
TCGA-AG-3582-01A-01R-0821-07,12.7588,1.049,1.3847,10.4586,11.523,10.5996,0.5229,1.0962,6.7116,6.7315,READ
TCGA-AG-3583-01A-01R-0821-07,12.14,0.759,0.4968,9.9421,9.7712,8.969,0.5876,0.6758,5.3567,5.3721,READ
TCGA-AG-3584-01A-01R-0821-07,11.7674,0.773,1.5793,9.8561,10.2528,8.8824,1.0526,0.7246,5.6339,6.505,READ
TCGA-AG-3586-01A-02R-0821-07,13.0512,1.7037,0.9875,10.9209,11.0419,10.4627,0.4526,0.675,6.9927,6.3127,READ
TCGA-AG-3587-01A-01R-0821-07,12.2692,1.2722,1.1706,9.7982,10.6606,9.1544,0.4139,0.8983,7.1419,6.692,READ
TCGA-AG-3591-01A-01R-1736-07,12.104,0.9371,0.4623,10.1558,10.3551,9.4243,0.2302,0.3447,6.0514,5.2002,READ
TCGA-AG-3592-01A-02R-1736-07,12.1198,1.7608,1.4424,9.8899,10.655,10.2233,0.7093,0.7151,6.9218,6.2503,READ
TCGA-AG-3593-01A-01R-0821-07,12.639,1.6036,1.9975,9.9591,10.065,9.4206,0.922,0.6928,6.0588,6.1011,READ
TCGA-AG-3594-01A-02R-0821-07,13.5402,3.503,1.804,11.1776,11.367,10.4768,1.967,1.7401,7.8926,7.2365,READ
TCGA-AG-3598-01A-01R-0826-07,12.7152,1.474,0.8156,9.9999,10.4157,10.4018,1.4602,0.8762,7.4503,6.1535,READ
TCGA-AG-3599-01A-02R-0826-07,13.2057,1.3919,1.8974,10.7724,11.5575,11.2168,1.1647,0.7281,7.5964,6.7558,READ
TCGA-AG-3600-01A-01R-0826-07,11.747,0.6788,1.9242,8.3975,9.7194,9.7147,1.1669,0.9458,6.6371,6.3576,READ
TCGA-AG-3601-01A-01R-0826-07,11.65,0.4153,0.5574,9.0195,9.2534,8.6581,0.0761,0.5211,5.5949,6.3827,READ
TCGA-AG-3602-01A-02R-0826-07,13.1736,0.3832,1.6876,10.3429,10.8497,9.7815,0.248,0.588,6.1443,5.0808,READ
TCGA-AG-3605-01A-01R-0826-07,12.0142,0.4221,0.9211,9.5323,9.8213,9.0748,0.8755,0.3238,5.6229,5.8073,READ
TCGA-AG-3608-01A-01R-0826-07,12.9895,1.3939,1.1625,10.9224,11.0537,9.981,0.6707,0.8331,7.0193,6.5385,READ
TCGA-AG-3609-01A-02R-0826-07,12.3439,0.6497,1.0907,10.7213,11.0214,10.13,1.1988,0.8751,6.6087,6.4147,READ
TCGA-AG-3611-01A-01R-0826-07,13.0535,1.0778,0.6933,10.7402,10.9293,9.9749,0.3056,0.585,6.0953,6.151,READ
TCGA-AG-3612-01A-01R-0826-07,11.3907,0.9517,0.9543,10.0992,10.079,9.938,0.9901,0.7704,6.0507,6.4752,READ
TCGA-AG-3725-01A-11R-1736-07,12.2294,2.7023,0.8525,10.0836,10.7116,9.752,0.7737,0.5277,6.6586,6.7561,READ
TCGA-AG-3726-01A-02R-0905-07,10.1404,0.6608,1.202,10.9018,10.1238,9.6941,0.6598,0.4239,6.4327,7.1446,READ
TCGA-AG-3727-01A-01R-0905-07,9.1999,0.6518,0.8495,10.7955,10.6874,9.9296,0.6817,0.2782,6.3841,6.7143,READ
TCGA-AG-3728-01A-01R-0905-07,11.201,0.6019,2.3969,12.2778,12.255,11.6941,0.8107,0.9373,7.2007,7.0838,READ
TCGA-AG-3731-01A-11R-1736-07,13.1523,2.5604,2.4011,9.9601,10.7627,9.8889,1.4549,2.0446,7.0786,6.3781,READ
TCGA-AG-3732-01A-11R-1660-07,11.9194,1.0432,1.8281,9.8727,10.1912,8.9711,1.344,1.0381,6.0051,6.207,READ
TCGA-AG-3742-01A-11R-1660-07,11.7489,0.9912,2.3208,9.018,9.9284,9.0112,0.3302,0.8055,6.1786,6.1539,READ
TCGA-AG-3878-01A-02R-0905-07,11.5755,1.1984,2.08,10.9488,11.1482,10.1782,1.4178,0.6805,7.001,6.9884,READ
TCGA-AG-3881-01A-01R-0905-07,11.2451,1.3569,2.2291,11.8953,11.5253,10.0307,0.8057,1.0363,7.0231,6.7283,READ
TCGA-AG-3882-01A-01R-0905-07,11.4021,0.8216,3.0012,11.1206,11.7736,10.7669,1.6016,0.9109,6.7667,6.9264,READ
TCGA-AG-3883-01A-02R-0905-07,11.7232,0.9954,2.3342,11.058,11.1694,10.3692,1.1429,0.5412,6.4413,6.5466,READ
TCGA-AG-3885-01A-01R-0905-07,11.0864,1.0657,1.4715,10.9648,11.3501,9.7158,0.7698,0.2819,6.4939,7.1575,READ
TCGA-AG-3887-01A-01R-1119-07,12.2402,0.825,0.5254,10.6474,10.8769,9.8021,1.0052,0.8615,6.8195,6.4664,READ
TCGA-AG-3890-01A-01R-1119-07,12.1962,0.8539,1.2738,10.4244,10.741,10.1632,1.3394,0.5736,6.5017,6.6344,READ
TCGA-AG-3892-01A-01R-1119-07,13.3988,1.9179,2.3483,10.5253,10.5819,10.4522,1.1554,1.1214,7.5679,6.3387,READ
TCGA-AG-3893-01A-01R-1119-07,12.5044,0.7314,2.0734,10.9016,11.4038,10.3417,0.6577,0.7855,6.4022,6.9525,READ
TCGA-AG-3894-01A-01R-1119-07,11.8778,0.37,0.245,10.3996,9.2329,9.7589,0.9866,0.4171,5.408,5.7369,READ
TCGA-AG-3896-01A-01R-1119-07,12.079,0.5435,0.7685,10.0073,10.711,9.1845,0.5352,0.5645,5.846,6.2191,READ
TCGA-AG-3898-01A-01R-1119-07,12.6619,1.8528,1.2059,10.3224,10.6206,9.7271,0.2721,1.0534,7.1402,6.3789,READ
TCGA-AG-3901-01A-01R-1119-07,12.7,1.715,2.0903,10.7295,10.6924,9.7991,0.8476,1.7481,6.204,6.4669,READ
TCGA-AG-3902-01A-01R-A32Z-07,13.0346,2.3584,2.1127,10.9857,11.3154,10.8053,1.7124,1.5277,7.816,6.3946,READ
TCGA-AG-3909-01A-01R-1119-07,11.7457,0.4225,0.8322,10.4057,10.7791,10.3646,0.5185,0.5611,6.4061,6.631,READ
TCGA-AG-3999-01A-01R-1119-07,10.8676,0.4956,0.2993,10.0433,8.5285,8.0099,0.3128,0.4634,5.4259,5.4924,READ
TCGA-AG-4001-01A-02R-1119-07,12.3193,1.5699,1.4157,10.2348,10.4522,10.072,1.2296,1.1225,6.0938,7.0024,READ
